source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
APOE,NCSTN,0.2,0.0,0.0,0,1.0,1.0,0
APOE,PLG,0.2,0.0,0.0,0,1.0,1.0,0
APOE,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
APOE,SORL1,0.8,0.0,0.0,170,0.146244105429558,0.31154281742974244,0
APBA2,APBA1,0.8,0.0,0.0,130,8.514352671259407e-06,4.564251350002994e-05,0
APBA2,APP,1.0,0.0,0.0,138,0.06403835404382754,0.15341056243466378,0
APBA2,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
APBA2,LRP1,0.4,0.0,0.0,138,3.254063337840554e-06,1.8833251530510817e-05,0
SEC23B,SEC16A,0.8,0.0,0.0,0,1.0,1.0,0
SEC23B,RAB1B,0.4,0.0,0.0,0,1.0,1.0,0
SEC23B,SAR1A,1.0,0.0,0.0,0,1.0,1.0,0
AP4S1,AP4M1,1.0,0.0,0.0,0,1.0,1.0,0
SEC23A,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
SEC23A,TMED9,0.4,0.0,0.0,190,5.7703790570747265e-06,3.198159240107518e-05,0
SEC23B,COPA,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,COPB1,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,COPB2,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,COPG1,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,COPG2,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
SEC23A,HSPA5,0.2,0.0,0.0,190,0.0043154011806077995,0.013439392248178575,0
SEC23A,OSBP,0.4,0.0,0.0,190,2.907528537396106e-10,2.6410050881347962e-09,0
SEC24A,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC23A,RAB1A,0.6,0.0,0.0,190,0.00230113241731174,0.007717644107291681,0
SEC23A,SEC13,0.8,0.0,0.0,190,4.230211158804176e-11,4.2562432274737405e-10,0
SEC23A,SEC24A,1.0,0.0,0.0,0,1.0,1.0,0
SEC23A,SEC24D,1.0,0.0,0.0,0,1.0,1.0,0
SEC24A,COPA,0.2,0.0,0.0,0,1.0,1.0,0
SEC24A,COPB1,0.2,0.0,0.0,0,1.0,1.0,0
SEC24A,COPB2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24A,COPZ1,0.2,0.0,0.0,0,1.0,1.0,0
APBA2,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
SEC24A,MIA3,0.4,0.0,0.0,0,1.0,1.0,0
SEC24A,PREB,0.6,0.0,0.0,0,1.0,1.0,0
SEC24A,RAB1A,0.6,0.0,0.0,0,1.0,1.0,0
SEC23B,SAR1B,1.0,0.0,0.0,0,1.0,1.0,0
SEC23B,SEC13,0.8,0.0,0.0,0,1.0,1.0,0
SEC23A,PREB,0.6,0.0,0.0,123,0.0003274803628163658,0.0013712660462624076,0
SEC24A,SAR1B,0.6,0.0,0.0,0,1.0,1.0,0
SEC24A,SEC13,0.6,0.0,0.0,0,1.0,1.0,0
SEC24A,SEC16A,0.8,0.0,0.0,0,1.0,1.0,0
SEC24A,SEC23A,1.0,0.0,0.0,0,1.0,1.0,0
SEC24A,SEC23B,1.0,0.0,0.0,0,1.0,1.0,0
SEC24A,SEC31A,0.6,0.0,0.0,0,1.0,1.0,0
SEC31A,COPE,0.2,0.0,0.0,190,0.17126953036662607,0.36016164906679565,0
SEC31A,COPG1,0.2,0.0,0.0,190,0.00365678413957808,0.011770662895427124,0
SEC31A,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC31A,HSPA5,0.2,0.0,0.0,190,0.0003266737147987738,0.0013712660462624076,0
SEC31A,MIA3,0.2,0.0,0.0,170,0.0009916089790890975,0.0037486258515853745,0
SEC31A,RAB1A,0.6,0.0,0.0,190,0.3733375206340444,0.7288439955064628,0
SEC31A,RAB1B,0.6,0.0,0.0,190,0.03379105870325794,0.08598969802307661,0
SEC24C,PICALM,0.4,0.0,0.0,190,0.05814683889215933,0.14136815106123496,0
SEC24D,SEC23B,1.0,0.0,0.0,0,1.0,1.0,0
SEC24D,SEC31A,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24D,TMED10,0.8,0.0,0.0,0,1.0,1.0,0
SEC24D,TMED2,0.8,0.0,0.0,0,1.0,1.0,0
SEC31A,COPA,0.2,0.0,0.0,190,0.0066542617152278855,0.019691797112031843,0
SEC31A,COPB1,0.2,0.0,0.0,190,0.06618274058844337,0.1568243200900071,0
SEC31A,COPB2,0.2,0.0,0.0,190,0.004433848824802793,0.013742830006734723,0
SEC24D,PREB,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,RAB1A,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,RAB1B,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,SAR1A,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,SAR1B,0.6,0.0,0.0,0,1.0,1.0,0
SEC31A,SAR1B,0.6,0.0,0.0,174,0.011484629082868165,0.03294275184296395,0
APOE,ABCA7,0.6,0.0,0.0,0,1.0,1.0,0
APOE,ADAM10,0.2,0.0,0.0,189,0.0013594899018637685,0.004900321439407617,0
APOE,APP,0.6,0.0,0.0,190,7.89062210254265e-09,6.217429945858907e-08,0
SEC24C,COPB1,0.2,0.0,0.0,190,3.0373274052137554e-06,1.773582252687318e-05,0
SEC24C,COPG1,0.2,0.0,0.0,190,0.8285593576960408,1.0,0
SEC24C,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC23B,RAB1A,0.4,0.0,0.0,0,1.0,1.0,0
SEC24C,RAB1A,0.6,0.0,0.0,190,0.24572185036548452,0.5069466565899902,0
SEC24C,SEC23A,1.0,0.0,0.0,190,0.00479952428866532,0.014736567534211828,0
SEC24C,SEC23B,1.0,0.0,0.0,0,1.0,1.0,0
SEC24C,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24B,PREB,0.6,0.0,0.0,109,0.03345417194869066,0.08546495490017067,0
SEC24B,RAB1A,0.6,0.0,0.0,164,2.390351593602365e-05,0.00011754059715909373,0
SEC24A,SAR1A,0.6,0.0,0.0,0,1.0,1.0,0
SEC24B,SEC13,0.6,0.0,0.0,164,0.015314316140348446,0.04190612031710411,0
SEC24B,SEC23A,1.0,0.0,0.0,164,0.9279328948880375,1.0,0
SEC24B,SEC23B,1.0,0.0,0.0,0,1.0,1.0,0
SEC24B,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24B,TMED10,0.6,0.0,0.0,164,1.3517739537802821e-22,6.314715469802175e-21,0
SEC24A,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
SEC24A,TMED10,0.6,0.0,0.0,0,1.0,1.0,0
SEC24A,TMED2,0.6,0.0,0.0,0,1.0,1.0,0
SEC24B,AP1G1,0.2,0.0,0.0,164,4.876078221352428e-14,7.247625356282927e-13,0
SEC24B,COPB1,0.2,0.0,0.0,164,1.1824205576841107e-24,6.444192039378403e-23,0
SEC24B,COPB2,0.2,0.0,0.0,164,0.002763334104447208,0.00908151007190188,0
SEC24B,COPE,0.2,0.0,0.0,164,1.330390762948493e-07,9.063287072586608e-07,0
SEC24B,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC24A,RAB1B,0.6,0.0,0.0,0,1.0,1.0,0
SEC24B,SAR1B,0.6,0.0,0.0,153,2.0238035403381057e-07,1.3505790973276746e-06,0
SAR1A,MIA3,0.2,0.0,0.0,170,0.0014184593598432526,0.005069248204029985,0
SAR1A,PREB,0.6,0.0,0.0,123,0.019213941810845386,0.05128946099711381,0
RTN3,SIGMAR1,0.4,0.0,0.0,0,1.0,1.0,0
RTN4,APP,0.2,0.0,0.0,190,5.473455151146664e-06,3.05952108448711e-05,0
RTN4,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
RTN4,COPA,0.4,0.0,0.0,190,8.069131909173172e-07,4.8414791455039035e-06,0
RTN4,COPB2,0.4,0.0,0.0,190,0.009586145926466604,0.02786373082626293,0
RTN4,RAB1A,0.4,0.0,0.0,190,0.25100248198836467,0.5129863225637202,0
RTN4,RTN3,0.8,0.0,0.0,190,3.8969796998906304e-05,0.0001873988767447406,0
SAR1B,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
SAR1B,SREBF2,0.6,0.0,0.0,0,1.0,1.0,0
SEC13,COPB2,0.2,0.0,0.0,190,4.29592238727538e-22,1.7559582757988118e-20,0
SEC13,COPE,0.2,0.0,0.0,190,0.03655650121987051,0.0923086941999819,0
APBA1,ABCA7,0.6,0.0,0.0,0,1.0,1.0,0
SEC13,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
SEC13,HSPA5,0.2,0.0,0.0,190,0.0003570554702390696,0.0014686432549456069,0
APP,BIN1,0.4,0.0,0.0,190,1.1775483096047188e-05,6.21061769743134e-05,0
APP,CLU,0.6,0.0,0.0,190,1.8365096644450252e-09,1.5803648954566404e-08,0
APP,ECE1,0.2,0.0,0.0,0,1.0,1.0,0
APP,GGA1,0.6,0.0,0.0,67,0.8030286841699701,1.0,0
APP,GGA2,0.6,0.0,0.0,0,1.0,1.0,0
APP,NCSTN,0.4,0.0,0.0,0,1.0,1.0,0
APP,PLG,0.2,0.0,0.0,0,1.0,1.0,0
APP,AP2A1,0.8,0.0,0.0,190,0.0038698581138620863,0.012285860225562157,0
APP,AP3B2,0.4,0.0,0.0,190,0.13402831530057005,0.2874479401014933,0
APP,AP4B1,0.4,0.0,0.0,0,1.0,1.0,0
APP,AP4E1,0.4,0.0,0.0,0,1.0,1.0,0
SEC13,COPG2,0.2,0.0,0.0,91,0.10919409192401931,0.24373015740037077,0
RAB1B,SEC23A,0.6,0.0,0.0,190,0.09946069117048185,0.22507713503631535,0
RAB1B,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
RAB1B,SEC24B,0.6,0.0,0.0,164,5.70816921597779e-20,2.07396814847193e-18,0
APP,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
APP,RTN3,0.2,0.0,0.0,190,5.801029174862855e-07,3.5456757760376705e-06,0
APP,SIGMAR1,0.4,0.0,0.0,0,1.0,1.0,0
APP,SNX6,0.4,0.0,0.0,190,4.843951039627775e-07,3.0460999806890044e-06,0
SAR1A,SEC31A,0.6,0.0,0.0,190,0.020210424520413717,0.053669726457196656,0
SAR1A,TMED10,0.2,0.0,0.0,190,0.00046298173269717713,0.0018576076882451157,0
SAR1B,COPB2,0.2,0.0,0.0,174,7.790401821901175e-09,6.213320477467523e-08,0
SAR1B,PREB,0.6,0.0,0.0,114,0.00011782619462870944,0.0005277967896381916,0
SAR1B,RAB1A,0.6,0.0,0.0,174,4.6018297071582946e-07,2.9219384742539074e-06,0
SAR1B,SEC13,0.6,0.0,0.0,174,2.573242105757161e-08,1.890899255241779e-07,0
SAR1A,HSPA5,0.2,0.0,0.0,190,1.5131144362227252e-05,7.85378445467986e-05,0
SAR1A,RAB1B,0.4,0.0,0.0,190,0.05943447860508359,0.14343228416134565,0
SAR1A,SAR1B,0.4,0.0,0.0,174,0.0019292783162222357,0.006640779046364959,0
SAR1A,SEC13,0.6,0.0,0.0,190,0.2668985498633907,0.5420858745672593,0
SAR1A,SEC23A,1.0,0.0,0.0,190,0.34363000908976843,0.6769097167009294,0
SAR1A,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
SAR1A,SEC24B,0.6,0.0,0.0,164,0.08225231483517939,0.18874741720072744,0
SAR1A,SEC24C,0.6,0.0,0.0,190,0.5103288885222474,0.9412632532732846,0
SAR1A,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
RTN4,VDAC1,0.4,0.0,0.0,190,4.022857074778379e-11,4.110857073289156e-10,0
SAR1A,BIN1,0.4,0.0,0.0,190,0.40361094867025893,0.7809513622199684,0
SAR1A,COPA,0.2,0.0,0.0,190,0.0001380081960859412,0.0006098470286500375,0
SAR1A,COPB1,0.2,0.0,0.0,190,5.98265763771903e-05,0.00028017266117419084,0
SAR1A,COPG2,0.4,0.0,0.0,91,0.00013458046964381402,0.0005987457629051318,0
SAR1B,SEC23A,1.0,0.0,0.0,174,0.0007298075594069037,0.0028410365705483034,0
SEC16A,AP2A1,0.4,0.0,0.0,28,0.47742391960582925,0.8921006954920352,0
SEC16A,COPB1,0.2,0.0,0.0,28,0.5950482825301392,1.0,0
SEC16A,COPB2,0.2,0.0,0.0,28,0.41577472361314904,0.7974095872228724,0
SEC16A,COPE,0.2,0.0,0.0,28,0.593900462169609,1.0,0
SEC16A,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
SEC16A,MIA3,0.8,0.0,0.0,23,0.2954169136526569,0.5926462010087044,0
SEC16A,PICALM,0.2,0.0,0.0,28,0.037297292058927324,0.09381703464053258,0
SEC13,OSBP,0.2,0.0,0.0,190,3.407140739467571e-17,7.683689805557901e-16,0
SEC13,PICALM,0.2,0.0,0.0,190,7.008455251106686e-15,1.238791820060479e-13,0
SEC13,PREB,0.4,0.0,0.0,123,3.364387569563565e-08,2.391640728798447e-07,0
SEC13,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
SEC13,RAB1A,0.6,0.0,0.0,190,6.925324343799894e-06,3.8060185889454876e-05,0
SEC13,RAB1B,0.6,0.0,0.0,190,0.28119464036726316,0.5658501378467388,0
APP,AP4M1,0.6,0.0,0.0,0,1.0,1.0,0
SEC13,SEC24C,0.6,0.0,0.0,190,0.03342650267723918,0.08546495490017067,0
AP4S1,APP,0.8,0.0,0.0,0,1.0,1.0,0
SEC24D,SEC13,0.6,0.0,0.0,0,1.0,1.0,0
APBA1,ADAM17,0.6,0.0,0.0,0,1.0,1.0,0
APBA1,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
APBA1,HSPA5,0.6,0.0,0.0,180,0.07453073852930653,0.17284788297222153,0
APBA1,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
APBA2,ABCA7,0.6,0.0,0.0,0,1.0,1.0,0
APBA2,ADAM17,0.6,0.0,0.0,0,1.0,1.0,0
SEC23B,GORASP1,0.4,0.0,0.0,0,1.0,1.0,0
SEC23B,HSPA5,0.2,0.0,0.0,0,1.0,1.0,0
SEC23B,MIA3,0.8,0.0,0.0,0,1.0,1.0,0
SEC23B,PREB,0.2,0.0,0.0,0,1.0,1.0,0
SEC13,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
APP,AP4S1,0.4,0.0,0.0,0,1.0,1.0,0
APP,APBA1,1.0,0.0,0.0,180,0.0005784268526538598,0.0022652165367402655,0
APP,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
SAR1B,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
SAR1B,SEC24C,0.6,0.0,0.0,174,0.4793307877317045,0.8931120660300136,0
APOE,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
APOE,VDAC1,0.4,0.0,0.0,190,0.0016400171063733293,0.005735674799829719,0
APOE,VLDLR,0.8,0.0,0.0,0,1.0,1.0,0
APP,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
APP,ADAM17,0.4,0.0,0.0,0,1.0,1.0,0
APP,AP1G1,0.6,0.0,0.0,190,1.5785627169222561e-06,9.300720872677077e-06,0
SEC16A,SEC24B,0.8,0.0,0.0,24,0.8065444889655198,1.0,0
SEC16A,SEC24C,0.8,0.0,0.0,28,0.7242189013028385,1.0,0
SEC13,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
SEC16A,SEC31A,0.8,0.0,0.0,28,0.6639590295884413,1.0,0
SEC16A,TMED10,0.6,0.0,0.0,28,0.06434673160062974,0.1535867243314301,0
SEC16A,TMED2,0.6,0.0,0.0,28,0.6750080834684666,1.0,0
SEC23A,COPB2,0.2,0.0,0.0,190,7.297548850769056e-09,5.892094998028349e-08,0
SEC23A,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
SEC16A,PREB,0.6,0.0,0.0,14,0.7070605919099052,1.0,0
SEC16A,RAB1A,0.6,0.0,0.0,28,0.40088004640416963,0.777968992131534,0
SEC16A,RAB1B,0.6,0.0,0.0,28,0.07278144978832575,0.16999667200558943,0
SEC16A,SAR1A,0.6,0.0,0.0,28,0.3509477465426087,0.6892487274440423,0
SEC16A,SAR1B,0.6,0.0,0.0,20,0.37170453258249536,0.7278286356555448,0
SEC16A,SEC13,0.8,0.0,0.0,28,0.24835504495697508,0.509166769284833,0
SEC16A,SEC23A,0.8,0.0,0.0,28,0.10538678846866707,0.23603753307708308,0
SEC16A,SEC24A,0.8,0.0,0.0,0,1.0,1.0,0
SEC16A,SEC24D,0.8,0.0,0.0,0,1.0,1.0,0
TMED2,RAB1B,0.6,0.0,0.0,190,0.0011377925577704048,0.00420404707786353,0
AP4B1,AP3B2,0.6,0.0,0.0,0,1.0,1.0,0
AP4B1,AP4E1,1.0,0.0,0.0,0,1.0,1.0,0
TMED10,SEC24D,0.4,0.0,0.0,0,1.0,1.0,0
TMED10,TMED9,0.8,0.0,0.0,190,1.881971894272255e-15,3.62002829074722e-14,0
TMED2,COPA,1.0,0.0,0.0,190,0.0010939367767320357,0.00406496961353836,0
TMED2,COPB1,1.0,0.0,0.0,190,4.558696139025522e-07,2.9219384742539074e-06,0
TMED2,COPB2,1.0,0.0,0.0,190,0.020269759074812804,0.053669726457196656,0
TMED2,COPG1,1.0,0.0,0.0,190,0.018045273745534673,0.04876697946107304,0
AP3B2,AP2B1,0.6,0.0,0.0,190,6.56659566655654e-20,2.260291350488409e-18,0
AP3B2,AP4B1,0.6,0.0,0.0,0,1.0,1.0,0
AP3B2,AP4E1,0.6,0.0,0.0,0,1.0,1.0,0
AP3B2,AP4M1,0.6,0.0,0.0,0,1.0,1.0,0
SEC24D,OSBP,0.2,0.0,0.0,0,1.0,1.0,0
AP4B1,AP1G1,0.6,0.0,0.0,0,1.0,1.0,0
AP4B1,AP2A1,0.8,0.0,0.0,0,1.0,1.0,0
AP4B1,AP2B1,0.8,0.0,0.0,0,1.0,1.0,0
AP2B1,BIN1,0.2,0.0,0.0,190,0.014201455231376899,0.03973099362086023,0
AP2B1,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
AP2B1,PICALM,1.0,0.0,0.0,190,0.003648971292020353,0.011770662895427124,0
AP2B1,SEC24C,0.4,0.0,0.0,190,0.031833839927163717,0.0819658713085239,0
AP2B1,VLDLR,0.6,0.0,0.0,0,1.0,1.0,0
AP3B2,AP1G1,0.6,0.0,0.0,190,0.049390398910548944,0.12189177693395853,0
VPS35,SNX4,0.2,0.0,0.0,190,0.00542609469338845,0.016429008932759476,0
VPS35,SNX6,0.6,0.0,0.0,190,8.840068131137039e-05,0.00041002869203997334,0
VPS26A,VPS35,1.0,0.0,0.0,190,0.0019524245198738435,0.006685265109934522,0
VPS35,SORT1,0.4,0.0,0.0,190,0.5109303591926851,0.9412632532732846,0
AP3B2,AP4S1,0.6,0.0,0.0,0,1.0,1.0,0
TMED10,PSEN1,0.8,0.0,0.0,0,1.0,1.0,0
TMED10,RAB1B,0.6,0.0,0.0,190,6.22369986367988e-13,8.140599421693284e-12,0
TMED10,SAR1B,0.6,0.0,0.0,174,2.492381257790353e-18,6.791738927478712e-17,0
TMED10,SEC13,0.6,0.0,0.0,190,7.951918434329824e-12,8.814499417036787e-11,0
TMED10,SEC23A,0.6,0.0,0.0,190,0.001576675100672303,0.005573759545079384,0
TMED10,SEC23B,0.2,0.0,0.0,0,1.0,1.0,0
SYK,ITPR2,0.6,0.0,0.0,0,1.0,1.0,0
SYK,PLCG2,1.0,0.0,0.0,0,1.0,1.0,0
SYK,SEC23B,0.4,0.0,0.0,0,1.0,1.0,0
TMED10,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
TMED10,COPB2,1.0,0.0,0.0,190,6.939668961036658e-13,8.89910490297642e-12,0
TMED10,COPG2,0.6,0.0,0.0,91,0.4667489878367114,0.877166201279337,0
TMED10,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
TMED2,RAB1A,0.6,0.0,0.0,190,0.8774294960183185,1.0,0
SREBF2,SEC24B,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SEC24C,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
SREBF2,VLDLR,0.2,0.0,0.0,0,1.0,1.0,0
SYK,APP,0.6,0.0,0.0,0,1.0,1.0,0
SYK,ARF6,0.2,0.0,0.0,0,1.0,1.0,0
SYK,BIN1,0.2,0.0,0.0,0,1.0,1.0,0
SYK,ITPR1,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,COPG2,0.6,0.0,0.0,91,0.24748259493428576,0.5089736386384367,0
TMED2,COPZ1,1.0,0.0,0.0,150,0.0014375488589309343,0.005109548661634951,0
TMED2,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
TMED2,HSPA5,0.2,0.0,0.0,190,0.5562115334138349,1.0,0
TMED2,NCSTN,0.6,0.0,0.0,0,1.0,1.0,0
TMED2,PREB,0.6,0.0,0.0,123,0.7823211780306428,1.0,0
TMED10,HSPA5,0.4,0.0,0.0,190,1.5327570771816265e-07,1.0334259056461688e-06,0
VLDLR,AP2B1,0.6,0.0,0.0,0,1.0,1.0,0
VLDLR,APOE,0.4,0.0,0.0,0,1.0,1.0,0
VLDLR,APP,0.4,0.0,0.0,0,1.0,1.0,0
ADAM10,VDAC1,0.6,0.0,0.0,189,1.4573912541677956e-17,3.530125482317549e-16,0
ADAM17,APBA2,0.6,0.0,0.0,0,1.0,1.0,0
ADAM17,APP,0.8,0.0,0.0,0,1.0,1.0,0
ADAM17,BACE1,0.4,0.0,0.0,0,1.0,1.0,0
ADAM17,GORASP1,0.4,0.0,0.0,0,1.0,1.0,0
ADAM17,IDE,0.2,0.0,0.0,0,1.0,1.0,0
ADAM17,MAPK14,0.6,0.0,0.0,0,1.0,1.0,0
ADAM17,NCSTN,0.2,0.0,0.0,0,1.0,1.0,0
ADAM17,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
ABCA7,SORT1,0.4,0.0,0.0,0,1.0,1.0,0
VPS35,VDAC1,0.2,0.0,0.0,190,0.004015535204763017,0.012565358966100542,0
ADAM10,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
ADAM10,ADAM17,0.4,0.0,0.0,0,1.0,1.0,0
ADAM10,APP,1.0,0.0,0.0,189,2.1779431297480677e-07,1.4387624311669052e-06,0
ADAM10,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
ADAM17,ADAM10,0.4,0.0,0.0,0,1.0,1.0,0
ADAM17,APBA1,0.6,0.0,0.0,0,1.0,1.0,0
ABCA7,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
ABCA7,BIN1,0.4,0.0,0.0,0,1.0,1.0,0
ABCA7,CLU,0.4,0.0,0.0,0,1.0,1.0,0
ABCA7,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
ABCA7,PICALM,0.4,0.0,0.0,0,1.0,1.0,0
ABCA7,PLCG2,0.2,0.0,0.0,0,1.0,1.0,0
ABCA7,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
ABCA7,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
AP2A1,AP3B2,0.6,0.0,0.0,190,3.4216097633206224e-08,2.406164285173857e-07,0
ABCA7,ADAM10,0.2,0.0,0.0,0,1.0,1.0,0
VPS35,AP1G1,0.2,0.0,0.0,190,0.7239399303267671,1.0,0
VPS35,APP,0.8,0.0,0.0,190,0.6497916810532179,1.0,0
VPS35,VPS29,1.0,0.0,0.0,190,0.16884997504030128,0.35621897960115173,0
VPS35,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
ADAM17,LRP1,0.6,0.0,0.0,0,1.0,1.0,0
VPS35,MFN2,0.2,0.0,0.0,190,0.12981815845062544,0.28112938949241406,0
VPS35,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
ADAM10,NCSTN,0.4,0.0,0.0,0,1.0,1.0,0
VDAC1,PLG,0.2,0.0,0.0,0,1.0,1.0,0
VDAC1,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
VDAC1,RAB1A,0.4,0.0,0.0,190,1.5108107218020745e-05,7.85378445467986e-05,0
VLDLR,AP2A1,0.6,0.0,0.0,0,1.0,1.0,0
VPS29,SORL1,0.6,0.0,0.0,170,0.0049913687741956975,0.01525399616039246,0
VPS29,SORT1,0.2,0.0,0.0,190,0.01859184823120076,0.0498322489475627,0
ABCA7,APBA1,0.6,0.0,0.0,0,1.0,1.0,0
TMED9,COPG2,0.6,0.0,0.0,91,0.0034687937442467957,0.011286522929041812,0
TMED9,COPZ1,1.0,0.0,0.0,150,0.0012753356135897752,0.00463371939604285,0
TMED9,EIF2S1,0.4,0.0,0.0,190,0.0592935329958058,0.14343228416134565,0
TMED9,NCSTN,0.4,0.0,0.0,0,1.0,1.0,0
TMED9,PREB,0.2,0.0,0.0,123,0.0004703066122086818,0.0018754910023443775,0
TMED9,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
TMED9,RAB1A,0.6,0.0,0.0,190,5.9684510587302345e-09,4.8792087405119675e-08,0
ABCA7,APOE,0.6,0.0,0.0,0,1.0,1.0,0
AP1G1,AP2B1,0.4,0.0,0.0,190,0.00025456676329158674,0.0010810822285240113,0
VDAC1,SAR1B,0.4,0.0,0.0,174,3.5662071277869884e-07,2.309207387695733e-06,0
VDAC1,SIGMAR1,0.4,0.0,0.0,0,1.0,1.0,0
VDAC1,RAB1B,0.4,0.0,0.0,190,9.971040227076048e-13,1.2540500593284107e-11,0
SIGMAR1,HSPA9,0.2,0.0,0.0,0,1.0,1.0,0
SIGMAR1,ITPR1,0.6,0.0,0.0,0,1.0,1.0,0
SIGMAR1,ITPR2,0.4,0.0,0.0,0,1.0,1.0,0
SIGMAR1,MFN2,0.2,0.0,0.0,0,1.0,1.0,0
SEC31A,SEC13,1.0,0.0,0.0,190,0.021039931479858054,0.055484335434786966,0
SEC31A,SEC23A,0.8,0.0,0.0,190,0.14845172567207646,0.3152189239920065,0
SEC31A,SEC23B,0.8,0.0,0.0,0,1.0,1.0,0
SEC31A,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
SEC31A,SEC24B,0.6,0.0,0.0,164,0.017852485917893228,0.04844616510498826,0
SEC31A,SEC24C,0.6,0.0,0.0,190,0.30851203978809927,0.6170240795761985,0
SEC31A,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
SEC31A,TMED10,0.6,0.0,0.0,190,0.012747566130019877,0.03609051190057576,0
SNX6,VPS29,0.8,0.0,0.0,190,2.4019694298495803e-14,3.8499793707921664e-13,0
TMED10,PREB,0.6,0.0,0.0,123,1.759817151865252e-05,8.78565204060973e-05,0
SORL1,AP1G1,0.6,0.0,0.0,170,0.0003291877205859297,0.0013712660462624076,0
SORL1,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
SORL1,BIN1,0.2,0.0,0.0,170,0.3135001524350002,0.625088718574665,0
SORL1,CLU,0.4,0.0,0.0,170,0.8195478631035953,1.0,0
SORL1,GGA1,0.8,0.0,0.0,60,0.9538666724678467,1.0,0
SORL1,GGA2,0.8,0.0,0.0,0,1.0,1.0,0
AP4S1,AP3B2,0.6,0.0,0.0,0,1.0,1.0,0
AP4S1,AP4B1,1.0,0.0,0.0,0,1.0,1.0,0
AP4S1,AP4E1,1.0,0.0,0.0,0,1.0,1.0,0
SNX4,SNX6,0.6,0.0,0.0,190,1.6602567187805748e-31,3.619359646941653e-29,0
SNX4,VPS26A,0.6,0.0,0.0,190,0.0003601955142232293,0.0014722991643874499,0
