ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
0,SNX6,VDAC1,SORT1,VPS29,ITPR2,SAR1B,RAB1A,COPZ1,COPB2,ADAM10,HSPA9,HSPA5,AP2A1,SORL1,BIN1,MFN2,VPS35,APBA1,LRP1,TMED10,RAB1B,PICALM,EIF2S1,SEC23A,SEC31A,TMED9,MAPK14,SYK,AP1G1,AP2B1,CLU,RTN4,GGA1,VPS26A,COPB1,SEC16A,BACE1,SNX4,PSEN1,NCSTN,OSBP,COPG1,SAR1A,ARF6,TMED2,ITPR1,MIA3,SEC24C,AP3B2,MAPKAPK2,APP,IDE,COPA,COPE,APOE,APBA2,SEC13,SIGMAR1,GGA2,SREBF2,SEC23B,MAP2K3,PLCG2,ADAM17,COPG2,SEC24D,SEC24B,SEC24A,RTN3,GGA3,AP4B1,AP4M1,PLG,ECE1,PREB,ABCA7,AP4E1,VLDLR,AP4S1,GORASP1
1,RTN3,AP2B1,PICALM,RTN4,AP1G1,AP3B2,VDAC1,COPE,TMED9,LRP1,ARF6,TMED2,SNX4,APBA1,PSEN1,NCSTN,HSPA9,RAB1B,MFN2,AP2A1,VPS35,COPB1,SYK,PLCG2,APOE,APP,VPS29,ITPR1,MAPK14,EIF2S1,BIN1,MAPKAPK2,GGA1,COPB2,MIA3,GGA3,APBA2,CLU,SEC13,SORT1,TMED10,HSPA5,SEC24C,SAR1A,SAR1B,COPZ1,COPA,SEC31A,ADAM10,SEC16A,RAB1A,OSBP,BACE1,ITPR2,MAP2K3,SEC24B,SEC24D,SREBF2,SEC24A,SNX6,PREB,SEC23A,SORL1,IDE,ECE1,SIGMAR1,GGA2,VPS26A,COPG2,AP4B1,COPG1,AP4S1,AP4M1,ADAM17,VLDLR,SEC23B,GORASP1,PLG,AP4E1,ABCA7
2,LRP1,VPS26A,SORT1,SEC31A,MFN2,SAR1B,VPS29,SEC13,SEC23A,TMED9,TMED10,RAB1B,PLCG2,PICALM,VPS35,SAR1A,MIA3,AP3B2,HSPA9,COPZ1,SNX6,EIF2S1,SYK,AP2B1,APP,HSPA5,APBA1,VDAC1,ADAM10,AP2A1,GGA3,ARF6,ITPR2,AP1G1,GGA1,SREBF2,RTN3,SEC16A,MAPK14,APOE,APBA2,RTN4,SORL1,PSEN1,NCSTN,COPB1,RAB1A,SEC24C,SNX4,COPA,COPE,PREB,CLU,GGA2,BACE1,COPG1,BIN1,ITPR1,SEC24B,COPG2,SEC24A,SEC24D,AP4B1,COPB2,AP4E1,MAPKAPK2,ADAM17,OSBP,ECE1,MAP2K3,AP4S1,SEC23B,IDE,TMED2,ABCA7,GORASP1,SIGMAR1,PLG,VLDLR,AP4M1
3,ARF6,AP1G1,VPS29,CLU,TMED2,HSPA5,COPB1,TMED9,MIA3,EIF2S1,COPE,GGA3,VPS35,AP2A1,ADAM10,COPG1,SEC23A,SORL1,SEC24C,SORT1,PSEN1,SAR1B,RTN4,AP3B2,APP,COPB2,NCSTN,ITPR2,SEC13,PLCG2,SYK,SNX6,VDAC1,RAB1B,APBA2,PREB,COPZ1,RTN3,APOE,COPA,MAPKAPK2,GGA1,MFN2,TMED10,SEC24B,AP2B1,SEC24A,SREBF2,SAR1A,SNX4,VPS26A,MAPK14,BACE1,PICALM,SEC16A,LRP1,COPG2,SEC31A,HSPA9,ITPR1,MAP2K3,SIGMAR1,IDE,ECE1,ADAM17,OSBP,AP4B1,VLDLR,APBA1,SEC23B,SEC24D,AP4M1,AP4S1,AP4E1,RAB1A,GGA2,PLG,GORASP1,BIN1,ABCA7
4,SAR1B,AP2A1,VDAC1,APBA2,SORT1,TMED2,LRP1,SEC24C,GGA3,ITPR2,TMED9,COPG1,APBA1,APP,COPB1,APOE,AP3B2,SNX6,COPA,SEC31A,COPB2,SNX4,MIA3,ITPR1,HSPA9,COPE,AP1G1,COPZ1,SEC23A,CLU,MAPK14,SEC13,EIF2S1,RAB1B,VPS26A,PSEN1,NCSTN,RAB1A,OSBP,SYK,PLCG2,AP2B1,HSPA5,SAR1A,VPS35,TMED10,BIN1,MFN2,SIGMAR1,BACE1,SREBF2,SEC23B,MAP2K3,ADAM17,RTN4,RTN3,COPG2,VPS29,GGA1,GGA2,ARF6,PICALM,IDE,SEC24A,SEC24B,SORL1,ADAM10,SEC24D,PREB,MAPKAPK2,SEC16A,AP4B1,AP4M1,AP4E1,VLDLR,AP4S1,ECE1,PLG,GORASP1,ABCA7
5,SNX4,RAB1B,RTN3,SEC24C,APBA1,COPB1,VPS26A,BIN1,COPA,COPB2,TMED9,SEC23A,COPG1,HSPA9,SYK,MIA3,PSEN1,NCSTN,SEC31A,PLCG2,MFN2,SAR1B,TMED2,SEC13,LRP1,AP3B2,ITPR1,SNX6,AP2B1,ADAM10,SORT1,RAB1A,CLU,SIGMAR1,SREBF2,COPE,SAR1A,VPS29,APP,RTN4,SORL1,APOE,AP1G1,SEC16A,VPS35,BACE1,EIF2S1,MAP2K3,HSPA5,PICALM,COPG2,MAPKAPK2,TMED10,GGA1,IDE,PREB,GGA2,OSBP,GGA3,MAPK14,ITPR2,ARF6,APBA2,AP2A1,VDAC1,SEC24B,SEC24D,AP4B1,ADAM17,AP4E1,COPZ1,AP4S1,PLG,VLDLR,AP4M1,SEC24A,GORASP1,SEC23B,ABCA7,ECE1
6,SEC23A,VDAC1,ADAM10,SEC24C,COPB1,VPS29,COPZ1,MFN2,RAB1B,APBA1,TMED9,VPS35,NCSTN,RAB1A,BIN1,SNX6,APBA2,SORL1,APOE,AP2B1,RTN4,EIF2S1,HSPA5,AP2A1,AP1G1,SEC24B,GGA3,APP,OSBP,CLU,SAR1A,ITPR1,MAPK14,AP3B2,SAR1B,VPS26A,PREB,RTN3,COPA,PLCG2,SEC16A,SEC24A,ITPR2,LRP1,HSPA9,ADAM17,PICALM,SEC23B,COPE,SYK,TMED10,COPB2,MIA3,SEC31A,COPG1,ECE1,ARF6,IDE,SORT1,MAPKAPK2,AP4B1,AP4E1,COPG2,SNX4,SIGMAR1,MAP2K3,TMED2,SEC13,AP4S1,GGA1,GGA2,SEC24D,PSEN1,VLDLR,PLG,AP4M1,SREBF2,ABCA7,GORASP1,BACE1
7,MFN2,AP1G1,TMED10,COPA,ADAM10,SEC24C,LRP1,VPS26A,AP3B2,RAB1B,AP2B1,HSPA5,APOE,RTN4,APP,EIF2S1,COPB2,ITPR2,SEC13,PLCG2,SYK,SEC23B,COPG1,TMED9,PICALM,VPS29,CLU,SEC23A,SNX4,SNX6,SORT1,SORL1,BIN1,OSBP,ITPR1,RAB1A,HSPA9,VPS35,COPB1,MAPK14,TMED2,SREBF2,SAR1A,SAR1B,GGA1,COPE,RTN3,GGA3,PREB,APBA2,PSEN1,NCSTN,VDAC1,ARF6,ADAM17,COPG2,SEC31A,APBA1,COPZ1,MIA3,GGA2,AP2A1,SEC24D,SIGMAR1,SEC24B,IDE,MAP2K3,BACE1,VLDLR,PLG,AP4M1,AP4B1,SEC24A,AP4E1,SEC16A,ECE1,MAPKAPK2,AP4S1,GORASP1,ABCA7
8,SORT1,ADAM10,BIN1,MIA3,HSPA9,MFN2,APBA1,TMED10,SEC13,AP1G1,SEC31A,SEC24C,RAB1A,ARF6,ITPR1,SORL1,TMED2,COPE,COPG1,AP2B1,APOE,VPS29,NCSTN,VDAC1,PICALM,AP2A1,APP,CLU,TMED9,MAPK14,VPS35,VPS26A,PSEN1,SEC23A,RTN3,COPB1,SYK,AP3B2,PLCG2,COPZ1,EIF2S1,ITPR2,HSPA5,COPA,SEC23B,OSBP,GGA1,GGA3,RTN4,SEC16A,SEC24D,SNX6,COPB2,SNX4,LRP1,RAB1B,BACE1,MAP2K3,SAR1B,ADAM17,COPG2,PREB,IDE,SAR1A,SIGMAR1,MAPKAPK2,APBA2,AP4B1,ECE1,SEC24B,AP4E1,SREBF2,AP4M1,SEC24A,GGA2,VLDLR,AP4S1,ABCA7,GORASP1,PLG
9,MFN2,SEC23A,RTN3,SNX4,VDAC1,CLU,COPG1,COPE,AP2B1,AP3B2,RAB1A,RTN4,SEC31A,TMED9,PSEN1,NCSTN,SORL1,SEC24B,EIF2S1,SAR1A,RAB1B,COPB2,APOE,APP,AP1G1,SNX6,TMED2,BIN1,MIA3,COPA,SAR1B,GGA1,COPB1,ADAM10,COPZ1,SORT1,HSPA5,PREB,LRP1,APBA1,BACE1,GGA3,VPS26A,VPS35,ITPR1,MAP2K3,IDE,HSPA9,GGA2,AP2A1,ADAM17,ITPR2,PLCG2,SYK,TMED10,SEC13,OSBP,COPG2,PICALM,MAPK14,SIGMAR1,VLDLR,SREBF2,APBA2,AP4B1,ARF6,SEC24D,SEC24C,VPS29,AP4M1,MAPKAPK2,SEC16A,PLG,ECE1,SEC24A,GORASP1,AP4E1,SEC23B,AP4S1,ABCA7
10,SAR1B,VDAC1,VPS26A,TMED2,HSPA9,ITPR2,TMED9,APBA1,TMED10,APBA2,EIF2S1,MFN2,BIN1,VPS35,HSPA5,LRP1,GGA3,AP2A1,VPS29,BACE1,COPB1,SEC23A,SEC31A,SYK,PLCG2,CLU,COPA,ADAM10,SNX6,SORL1,AP2B1,SEC24C,SEC13,SIGMAR1,NCSTN,SEC16A,RTN4,AP3B2,RAB1B,COPZ1,PICALM,SEC24D,SORT1,ARF6,IDE,MAP2K3,MIA3,SAR1A,ITPR1,SREBF2,COPE,SEC24B,RTN3,GGA1,OSBP,SNX4,COPB2,RAB1A,SEC24A,MAPK14,APP,COPG1,PSEN1,APOE,AP1G1,AP4S1,ADAM17,ECE1,AP4B1,MAPKAPK2,GGA2,PREB,AP4M1,AP4E1,ABCA7,COPG2,VLDLR,GORASP1,PLG,SEC23B
11,MFN2,AP1G1,CLU,COPA,SEC24C,PICALM,RTN4,GGA1,APP,SAR1A,SAR1B,SEC31A,APBA1,AP2A1,SNX6,TMED10,COPB1,SEC23A,HSPA5,VDAC1,GGA3,BIN1,RAB1B,APBA2,TMED2,APOE,OSBP,COPE,PLCG2,MAPK14,TMED9,SEC16A,PSEN1,NCSTN,AP2B1,EIF2S1,VPS35,RTN3,ARF6,ITPR2,SNX4,SYK,COPZ1,HSPA9,SORT1,AP3B2,MAP2K3,BACE1,VPS26A,VPS29,SEC13,LRP1,SIGMAR1,MIA3,IDE,ADAM10,COPB2,COPG1,GGA2,AP4B1,SREBF2,SEC24B,SEC24A,ECE1,RAB1A,AP4E1,ADAM17,COPG2,SEC23B,ITPR1,PREB,SORL1,MAPKAPK2,AP4S1,GORASP1,SEC24D,ABCA7,AP4M1,PLG,VLDLR
12,GGA3,AP1G1,VDAC1,BIN1,RAB1A,COPB1,COPZ1,SAR1A,MAPKAPK2,VPS26A,RTN4,SEC24C,PICALM,HSPA9,ITPR1,SAR1B,VPS29,MFN2,EIF2S1,PLCG2,VPS35,AP3B2,APBA1,RTN3,SORL1,HSPA5,COPB2,RAB1B,AP2A1,SYK,NCSTN,LRP1,SEC13,ADAM10,SEC16A,ITPR2,SEC31A,ARF6,COPG1,MAPK14,COPA,COPE,SEC23B,AP2B1,SNX4,SNX6,APOE,TMED2,APP,SIGMAR1,TMED10,GGA1,SEC23A,TMED9,BACE1,SEC24B,IDE,MAP2K3,APBA2,AP4B1,PREB,AP4E1,SEC24A,CLU,ADAM17,COPG2,OSBP,MIA3,SEC24D,ECE1,PSEN1,AP4M1,SORT1,PLG,GGA2,SREBF2,AP4S1,ABCA7,GORASP1,VLDLR
