ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
0,BACE1,VDAC1,SNX4,SORL1,MIA3,AP4E1,SEC24D,APBA2,ADAM10,PREB,COPB1,GGA3,AP2A1,EIF2S1,NCSTN,AP2B1,SEC13,VPS35,APBA1,GORASP1,TMED9,SEC24A,GGA1,COPA,RAB1B,PLG,VPS26A,COPG1,SORT1,TMED2,HSPA5,AP4S1,VLDLR,TMED10,RTN4,SNX6,LRP1,SEC16A,AP1G1,SEC24C,AP3B2,SEC23A,MAPK14,ITPR1,COPZ1,SEC24B,SYK,GGA2,CLU,PSEN1,VPS29,RAB1A,IDE,ARF6,RTN3,APOE,SREBF2,PICALM,AP4M1,AP4B1,OSBP,MAP2K3,COPE,APP,ECE1,SEC31A,COPG2,MFN2,PLCG2,SEC23B,ITPR2,BIN1,ABCA7,SIGMAR1,SAR1B,MAPKAPK2,ADAM17,COPB2,SAR1A,HSPA9
1,GORASP1,SEC13,NCSTN,COPA,GGA3,SNX4,APOE,AP4E1,VDAC1,TMED2,SEC24D,COPB1,MIA3,PREB,ADAM10,EIF2S1,SNX6,RAB1A,RAB1B,GGA2,PLG,GGA1,APBA2,AP2A1,BACE1,VPS26A,VPS29,SEC23B,AP4S1,COPE,SYK,MAPK14,MAP2K3,VPS35,VLDLR,SORL1,COPZ1,LRP1,IDE,COPG1,TMED9,SORT1,OSBP,MFN2,APP,AP1G1,SAR1A,MAPKAPK2,CLU,SIGMAR1,PLCG2,APBA1,AP2B1,HSPA9,SREBF2,AP4B1,SEC24A,RTN4,HSPA5,ARF6,SAR1B,PSEN1,ABCA7,ECE1,AP3B2,ITPR2,PICALM,BIN1,ADAM17,SEC16A,SEC24C,COPG2,SEC31A,RTN3,TMED10,SEC23A,COPB2,AP4M1,SEC24B,ITPR1
2,MIA3,SORL1,GGA2,VDAC1,COPA,APOE,COPE,COPB1,AP2A1,SNX4,ADAM10,BACE1,APBA2,GORASP1,SEC13,APBA1,GGA3,RAB1A,VPS26A,AP4E1,AP2B1,NCSTN,EIF2S1,PREB,SEC23B,SEC24D,TMED9,SEC24A,AP4S1,VPS35,SNX6,GGA1,COPG1,ITPR1,SORT1,VLDLR,COPZ1,VPS29,HSPA9,SEC24C,AP1G1,HSPA5,TMED2,SEC16A,CLU,MFN2,SAR1A,PSEN1,SEC24B,PICALM,LRP1,PLG,RTN4,SEC23A,SYK,PLCG2,AP4B1,MAP2K3,AP3B2,COPB2,SEC31A,RAB1B,COPG2,AP4M1,SIGMAR1,TMED10,MAPK14,SREBF2,ABCA7,ADAM17,ARF6,SAR1B,RTN3,IDE,OSBP,BIN1,MAPKAPK2,ITPR2,APP,ECE1
3,SORL1,MIA3,GGA3,AP4E1,COPA,SEC13,PLG,GORASP1,NCSTN,AP2A1,SNX4,GGA2,RAB1B,VPS26A,BACE1,VDAC1,PSEN1,SEC24D,ADAM10,COPB1,EIF2S1,GGA1,SEC16A,APBA1,PREB,APBA2,APOE,AP1G1,TMED2,COPE,SNX6,CLU,COPZ1,AP4S1,VLDLR,VPS29,MAPK14,TMED9,COPG1,SEC24C,OSBP,SEC24A,HSPA9,HSPA5,SEC31A,SORT1,COPB2,SREBF2,MAPKAPK2,SEC24B,MFN2,VPS35,SEC23A,ITPR1,ARF6,SIGMAR1,APP,MAP2K3,AP4B1,COPG2,AP2B1,IDE,SAR1A,TMED10,LRP1,ADAM17,RTN4,SEC23B,PLCG2,PICALM,ABCA7,ECE1,AP4M1,BIN1,AP3B2,ITPR2,SYK,RTN3,RAB1A,SAR1B
4,COPA,ADAM10,GGA2,APBA2,AP4E1,SORL1,SEC24D,AP2A1,GGA3,SNX4,APOE,PREB,SEC13,RAB1B,PSEN1,MIA3,VPS26A,RAB1A,BACE1,PLG,VDAC1,EIF2S1,COPG1,NCSTN,COPZ1,SEC23B,APBA1,GORASP1,TMED9,SEC24A,GGA1,TMED2,AP2B1,SORT1,SNX6,AP1G1,HSPA5,COPB1,SYK,MAPK14,LRP1,VPS35,IDE,TMED10,APP,OSBP,SEC24C,SREBF2,PICALM,ITPR1,VLDLR,MAPKAPK2,SAR1B,ITPR2,RTN4,SEC16A,COPE,ECE1,SEC24B,BIN1,ABCA7,RTN3,HSPA9,SEC31A,CLU,AP4B1,AP4S1,MFN2,COPB2,AP3B2,SAR1A,COPG2,SIGMAR1,VPS29,ARF6,AP4M1,ADAM17,PLCG2,SEC23A,MAP2K3
5,GORASP1,SORL1,MIA3,COPA,BACE1,SNX4,GGA3,AP4E1,SEC24D,SEC13,PLG,NCSTN,COPB1,ADAM10,VDAC1,VPS29,PSEN1,AP2B1,GGA2,VPS26A,AP1G1,APBA1,TMED2,COPE,AP2A1,RAB1B,EIF2S1,COPG1,APBA2,LRP1,SORT1,PREB,VPS35,SEC16A,SYK,GGA1,AP4S1,CLU,VLDLR,APOE,SEC24C,RTN3,MAPK14,PICALM,SIGMAR1,HSPA5,SAR1A,RAB1A,TMED10,SNX6,MAP2K3,HSPA9,COPZ1,MFN2,AP4B1,ARF6,IDE,BIN1,SREBF2,PLCG2,TMED9,SEC23A,ADAM17,ITPR2,RTN4,APP,OSBP,SAR1B,SEC24B,SEC31A,AP3B2,AP4M1,SEC24A,ABCA7,ECE1,COPG2,SEC23B,MAPKAPK2,ITPR1,COPB2
6,SEC24D,GORASP1,NCSTN,SORL1,BACE1,PLG,SEC13,MIA3,SNX4,AP4E1,COPE,APBA2,COPA,VDAC1,GGA3,VPS35,GGA2,ADAM10,AP2A1,VPS29,COPG1,RAB1A,APBA1,RAB1B,TMED9,SEC24A,TMED2,PSEN1,APOE,AP4S1,EIF2S1,AP1G1,COPZ1,CLU,SNX6,COPB1,RTN4,MAP2K3,OSBP,TMED10,VPS26A,IDE,SEC16A,AP2B1,SIGMAR1,COPG2,SEC23A,HSPA5,MFN2,APP,SYK,LRP1,SEC31A,ABCA7,PLCG2,VLDLR,PICALM,SEC24B,AP4M1,ITPR1,SAR1B,HSPA9,SEC23B,AP4B1,SREBF2,MAPKAPK2,ITPR2,ADAM17,RTN3,ECE1,PREB,SORT1,ARF6,SAR1A,BIN1,SEC24C,AP3B2,GGA1,COPB2,MAPK14
7,GGA2,SORL1,VDAC1,VPS35,SNX4,BACE1,MIA3,COPE,GGA3,APBA2,APOE,AP4E1,GORASP1,VPS26A,SEC13,GGA1,VPS29,AP2A1,EIF2S1,RAB1B,NCSTN,PSEN1,AP1G1,COPB1,PLG,SNX6,RTN4,COPA,SEC24D,APBA1,SEC24C,ADAM10,LRP1,HSPA5,TMED9,SEC24A,VLDLR,SIGMAR1,TMED2,MAP2K3,COPZ1,MFN2,SEC16A,SORT1,AP4S1,SEC23B,MAPK14,OSBP,ARF6,AP2B1,SEC23A,APP,AP4B1,ITPR1,PLCG2,SEC24B,ADAM17,SREBF2,PICALM,IDE,SEC31A,SYK,ECE1,ITPR2,SAR1B,RTN3,AP4M1,COPB2,RAB1A,COPG1,AP3B2,COPG2,CLU,MAPKAPK2,TMED10,SAR1A,PREB,ABCA7,BIN1,HSPA9
8,SNX4,BACE1,SEC24D,MIA3,AP4E1,PLG,SEC13,NCSTN,TMED2,GORASP1,SORL1,COPE,APBA2,PREB,GGA2,COPB1,GGA3,AP1G1,APOE,COPG1,SEC16A,VPS29,RAB1A,VPS26A,AP4S1,VPS35,COPA,SNX6,COPZ1,AP2B1,APBA1,VDAC1,AP2A1,EIF2S1,ADAM10,GGA1,HSPA9,SEC24C,ITPR2,TMED9,PSEN1,SEC24A,MAPK14,MAPKAPK2,SREBF2,CLU,IDE,SIGMAR1,HSPA5,TMED10,RTN4,COPB2,SEC23A,SYK,OSBP,SEC31A,ITPR1,RAB1B,MFN2,AP4B1,VLDLR,ADAM17,ABCA7,COPG2,SORT1,AP4M1,SAR1A,AP3B2,SEC24B,MAP2K3,ECE1,ARF6,LRP1,BIN1,PICALM,PLCG2,APP,SEC23B,SAR1B,RTN3
9,BACE1,APBA2,GGA2,MIA3,AP2A1,ADAM10,COPA,SORL1,SEC24D,GGA3,GORASP1,EIF2S1,NCSTN,PLG,SNX4,SEC13,PREB,TMED2,RAB1A,RAB1B,AP4E1,VDAC1,AP1G1,COPB1,VPS26A,SNX6,AP2B1,APBA1,VPS35,SYK,VPS29,PSEN1,VLDLR,AP4S1,COPZ1,APOE,COPG1,MAP2K3,SORT1,LRP1,GGA1,SEC24C,HSPA5,SEC16A,OSBP,TMED9,SEC23B,IDE,SEC24A,COPB2,CLU,APP,PICALM,SREBF2,AP4B1,COPG2,ITPR1,SIGMAR1,SAR1B,SAR1A,ADAM17,TMED10,AP4M1,HSPA9,RTN4,SEC23A,MFN2,BIN1,COPE,PLCG2,ECE1,SEC24B,RTN3,SEC31A,ITPR2,ARF6,MAPKAPK2,MAPK14,ABCA7,AP3B2
